"entidad","nom_ent","mun","nom_mun","loc","nom_loc","longitud","latitud","altitud","pobtot","pmascul","pfemeni","pob0_4","p5_mas","pob6_14","pob12_","pob15_","pob15_17","pob15_24","pobf15_49","pob18_","pmasc18_","pfemen18_","psderss","pcderss","pderimss","pderiste","pnacent","pnacoent","p5_res95","p5_reso95","pcondisc","pcdismot","pcdisaud","pcdisvis","pcdismen","pcdislen","psindisc","p6_14slee","p6_14nlee","p15_alfab","p15_analf","p5_asiesc","p5_naesc","p6_14aesc","p6_14naesc","p15_17aesc","p15_24aesc","p15_24nesc","p15_sinstr","p15_sprima","p15_cprima","p15_pospri","p15_ssecu","p15_csecu","p15_sinsec","p15_consec","p15_cmedss","p18_smedsu","p18_cmedsu","p18_csuper","gradoesco","psolter12_","pcasada12_","p5_hli","p5_hliyne","p5_hliye","p5_catolic","p5_ncatoli","p5_sinreli","pecoactiv","pecoinact","pocupada","pocusecp","pocusecs","pocusect","pocuningr","p_1sm","p1_2sm","p2_5sm","p6_10sm","p10_sm","pnotraba","p_32htra","p33_40htr","p41_48htr","p48_htr","totvivhab","vivparhab","ocuvivpar","pro_ovp","pro_ocvp","vp_pardes","vp_tecdes","vp_pisdes","vp_ccuart","vp2_5cuar","vp_2cuar","v_1cuarto","vp_cocgas","vp_coclen","vp_coccar","vp_cocpet","vp_sersan","vp_aguent","vp_drenaj","vp_electr","vp_dreagu","vp_dreele","vp_aguele","vp_agdrel","vp_noade","vp_propia","vp_ppagad","vp_ppagan","vp_rentad","vp_cbiene","vp_sbiene","vp_radio","vp_tv","vp_video","vp_refri","vp_lavad","vp_telef","vp_boiler","vp_autom","tothog","hogjefm","hogjeff","pobhog","phogjefm","phogjeff"
31,Yucatán,003,Akil,0038,SANTA RITA,0892041,201649,28,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,003,Akil,0043,PLAN CHAC POZO CUATRO,0891905,201505,28,12,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,003,Akil,0044,SAN BERNARDO,0892111,201431,50,16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,003,Akil,0052,INSTITUTO BIBLICO,0892007,201620,31,23,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,003,Akil,0054,LUIS ECHEVERRIA ALVAREZ,0892021,201635,25,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,003,Akil,9998,LOCALIDADES DE UNA VIVIENDA,,,,7,4,3,0,7,0,7,7,0,4,3,7,4,3,7,0,0,0,7,0,7,0,1,0,1,0,0,0,6,0,0,6,1,0,0,0,0,0,0,4,1,6,0,0,0,0,7,0,0,7,0,0,3,4,2,7,1,6,7,0,0,4,3,3,3,0,0,1,2,0,0,0,0,0,0,0,0,3,2,2,7,3.50,3.50,0,0,1,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,7,7,0
31,Yucatán,003,Akil,9999,LOCALIDADES DE DOS VIVIENDAS,,,,62,37,25,4,54,11,47,42,6,21,11,36,25,11,56,0,0,0,43,15,41,13,0,0,0,0,0,0,56,9,2,32,10,0,1,10,1,4,15,6,9,5,15,13,0,10,29,10,3,34,2,0,6,25,21,48,9,39,21,33,33,11,36,11,9,1,1,0,8,2,1,0,0,0,1,0,3,7,8,6,38,6.33,4.75,0,0,4,4,2,5,0,1,5,0,0,1,1,1,3,1,1,1,1,3,5,5,0,0,0,4,1,1,0,2,0,1,0,1,6,5,1,38,27,11
31,Yucatán,004,Baca,0000,TOTAL MUNICIPAL,,,,5095,2533,2562,397,4660,831,4032,3742,349,1223,1372,3393,1682,1711,2097,2969,2884,83,4947,113,4564,95,238,112,34,96,33,9,4813,721,105,3299,441,77,8,784,45,238,386,833,378,1178,693,1470,177,668,2250,849,621,2820,406,146,6,1589,2101,1455,15,1432,4255,334,391,2244,1778,2238,591,867,763,118,745,1009,228,27,3,48,590,334,401,834,1156,1151,5075,4.41,2.26,32,228,1077,477,663,410,233,519,611,0,0,440,1024,336,1114,305,334,1003,304,12,923,848,30,29,3,80,906,980,157,529,510,96,36,107,1286,1074,212,5075,4418,657
31,Yucatán,004,Baca,0001,BACA,0892355,210633,8,4100,2024,2076,299,3768,654,3271,3045,266,957,1097,2779,1365,1414,1699,2378,2297,79,3967,107,3682,85,192,92,30,77,27,8,3879,565,86,2702,342,63,4,618,35,196,326,628,300,925,563,1242,132,554,1789,689,553,2271,359,135,6,1286,1692,1053,13,1036,3437,281,321,1827,1436,1822,443,717,647,107,623,755,205,26,3,46,496,290,318,644,949,945,4084,4.32,2.16,24,191,880,373,562,331,178,474,454,0,0,388,848,298,921,278,297,833,277,8,784,725,24,28,3,66,747,807,139,457,460,91,34,97,1061,870,191,4084,3491,593
31,Yucatán,004,Baca,0004,SAN ISIDRO KUXUB,0892333,210740,8,196,101,95,25,171,32,147,135,18,49,55,117,59,58,90,106,106,0,193,2,168,3,6,3,1,0,2,1,189,27,4,103,32,2,2,28,3,10,12,37,15,57,23,40,10,25,95,35,5,113,4,0,5,53,86,37,0,36,152,16,16,81,66,80,25,32,23,1,30,46,3,0,0,1,25,12,11,31,39,39,196,5.03,3.17,2,13,36,24,14,18,11,4,34,0,0,1,35,1,37,1,1,35,1,1,18,10,0,0,0,3,28,32,4,13,14,1,0,0,44,40,4,196,184,12
31,Yucatán,004,Baca,0009,SANTO DOMINGO,0892410,210540,8,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,0010,TIXKUNCHEIL,0892354,210448,8,650,332,318,59,590,109,513,474,58,186,184,416,215,201,270,378,374,4,644,3,585,5,38,16,3,18,4,0,603,100,9,425,48,6,1,106,3,28,40,146,45,169,91,162,33,78,305,111,51,365,36,9,6,216,263,299,2,294,550,28,40,280,232,280,86,112,80,10,82,168,17,0,0,1,62,25,63,128,133,133,650,4.89,2.77,6,24,128,61,72,46,38,26,106,0,0,27,127,15,125,15,15,121,15,2,119,111,6,1,0,7,106,116,12,43,26,3,1,9,146,132,14,650,606,44
31,Yucatán,004,Baca,0012,KANKABCHEN GAMBOA,0892257,210504,8,80,41,39,8,68,18,52,46,3,17,20,43,21,22,25,51,51,0,74,1,67,1,2,1,0,1,0,0,73,14,3,33,13,3,1,16,2,2,5,11,12,12,6,15,2,3,30,6,9,35,5,2,5,18,29,35,0,35,62,5,5,29,22,29,18,3,8,0,7,17,2,1,0,0,6,2,4,15,18,17,76,4.47,3.17,0,0,16,12,5,10,4,5,10,0,0,11,7,11,15,7,10,7,7,0,0,0,0,0,0,2,13,11,1,6,5,0,0,1,18,16,2,76,71,5
31,Yucatán,004,Baca,0028,BACA UNO,0892257,210619,8,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,0032,BACA DOS,0892219,210550,8,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,0034,KANKABCHEN,0892340,210528,8,12,5,7,2,10,2,9,8,0,1,3,8,4,4,1,11,11,0,12,0,10,0,0,0,0,0,0,0,12,2,0,7,1,0,0,2,0,0,0,1,1,4,2,1,0,1,7,1,0,8,0,0,4,3,6,4,0,4,10,0,0,6,3,6,3,0,3,0,1,5,0,0,0,0,1,0,1,4,3,3,12,4,4,0,0,3,3,0,3,0,1,2,0,0,3,0,3,3,0,3,0,0,0,2,2,0,0,0,0,2,3,0,1,0,0,0,0,3,3,0,12,12,0
31,Yucatán,004,Baca,0045,BACA TRES,0892215,210635,8,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,0048,PUT-KU,0892210,210542,8,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,0053,CHACARA DA BUGAMBILIAS,0892135,210606,8,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,0057,SANJOR,0892412,210420,8,17,9,8,1,16,3,11,10,1,3,5,9,5,4,0,17,17,0,17,0,16,0,0,0,0,0,0,0,17,3,0,8,2,3,0,3,0,1,1,2,0,3,4,3,0,2,7,2,1,9,0,0,6,3,8,7,0,7,13,0,3,5,6,5,4,1,0,0,1,4,0,0,0,0,0,0,2,3,4,4,17,4.25,1.89,0,0,4,0,4,0,0,4,0,0,0,3,4,3,4,3,3,4,3,0,0,0,0,0,0,0,3,4,0,4,2,1,0,0,4,4,0,17,17,0
31,Yucatán,004,Baca,0066,EXCORDEMEX,0892135,210615,8,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,0068,SAN ANTONIO,0892417,210507,8,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,0070,SINILTUN,0892448,210548,8,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,004,Baca,9998,LOCALIDADES DE UNA VIVIENDA,,,,31,16,15,1,30,10,23,20,3,8,6,17,11,6,12,19,19,0,31,0,29,1,0,0,0,0,0,0,31,7,3,17,3,0,0,8,2,1,2,6,5,6,3,6,0,4,14,4,2,15,2,0,5,8,13,18,0,18,26,2,4,14,9,14,10,2,2,0,1,12,1,0,0,0,0,5,2,7,8,8,31,3.88,1.82,0,0,8,3,5,1,2,3,5,0,0,5,2,3,7,0,3,2,0,1,0,0,0,0,0,2,5,5,0,4,2,0,1,0,8,7,1,31,28,3
31,Yucatán,004,Baca,9999,LOCALIDADES DE DOS VIVIENDAS,,,,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,005,Bokobá,0000,TOTAL MUNICIPAL,,,,1974,1024,950,198,1766,417,1462,1310,135,391,465,1175,616,559,1193,771,750,18,1925,39,1726,36,155,76,20,70,12,3,1807,383,33,1036,272,28,9,395,21,51,65,326,225,459,247,375,38,258,931,296,79,1106,46,19,5,531,844,865,9,851,1503,199,257,704,755,702,213,196,287,69,274,247,91,7,1,5,233,151,98,196,428,426,1966,4.62,2.58,12,137,403,191,232,168,66,146,278,0,0,241,352,62,407,56,62,339,56,6,380,367,6,5,2,42,312,343,43,178,143,5,13,26,440,394,46,1966,1827,139
31,Yucatán,005,Bokobá,0001,BOKOBA,0891046,210023,9,1967,1019,948,197,1760,416,1456,1305,134,389,463,1171,613,558,1186,771,750,18,1918,39,1720,36,154,75,19,70,12,3,1801,382,33,1034,269,28,9,394,21,50,64,325,225,454,247,375,38,258,926,296,79,1102,46,19,5,528,842,861,9,847,1498,198,256,701,752,699,210,196,287,69,272,246,91,7,1,5,233,150,98,194,426,424,1959,4.62,2.57,12,137,401,189,232,167,65,146,276,0,0,241,352,62,406,56,62,339,56,5,380,367,6,5,2,41,311,343,43,178,143,5,13,26,438,392,46,1959,1820,139
31,Yucatán,005,Bokobá,0002,MUCUYCHE CAMPOS,0891002,205752,16,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,005,Bokobá,0016,"BENDICION DE DIOS, LA",0891051,205934,16,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,005,Bokobá,9998,LOCALIDADES DE UNA VIVIENDA,,,,7,5,2,1,6,1,6,5,1,2,2,4,3,1,7,0,0,0,7,0,6,0,1,1,1,0,0,0,6,1,0,2,3,0,0,1,0,1,1,1,0,5,0,0,0,0,5,0,0,4,0,0,3,3,2,4,0,4,5,1,1,3,3,3,3,0,0,0,2,1,0,0,0,0,0,1,0,2,2,2,7,3.50,3.50,0,0,2,2,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,7,7,0
31,Yucatán,006,Buctzotz,0000,TOTAL MUNICIPAL,,,,7959,3998,3961,899,6980,1696,5692,5109,541,1489,1996,4568,2274,2294,7204,681,392,284,7746,146,6845,124,269,123,41,74,51,16,7616,1459,229,4141,967,118,56,1496,190,247,357,1126,918,1989,920,1248,211,493,3830,706,542,4101,320,117,5,1946,3423,2388,24,2339,4889,1238,2014,2663,3018,2642,1412,364,852,304,1187,857,166,32,8,46,617,405,572,906,1824,1811,7907,4.37,2.24,12,343,1708,735,1060,673,395,573,1221,7,0,808,1346,670,1660,579,657,1270,573,64,1603,1556,22,43,5,277,1054,1294,124,546,652,111,125,208,1853,1588,265,7907,6897,1010
31,Yucatán,006,Buctzotz,0001,BUCTZOTZ,0884734,211206,7,6741,3373,3368,749,5921,1410,4830,4358,429,1217,1696,3929,1941,1988,6040,638,358,275,6557,129,5804,108,240,113,38,68,41,16,6438,1245,158,3588,769,107,45,1266,137,208,305,909,738,1664,775,1149,182,453,3180,637,512,3483,304,114,5,1618,2926,1773,18,1733,4182,1007,1668,2312,2510,2296,1124,355,805,215,1014,783,163,32,8,42,540,342,445,833,1562,1551,6697,4.32,2.13,8,286,1483,570,967,571,299,560,976,7,0,772,1142,657,1453,570,645,1091,564,39,1390,1343,22,42,5,212,915,1143,116,511,604,106,113,197,1582,1342,240,6697,5795,902
31,Yucatán,006,Buctzotz,0002,X-BEC,0884929,211454,10,554,270,284,48,506,136,423,364,54,113,134,310,155,155,535,17,11,6,543,9,499,7,19,8,1,2,8,0,533,102,34,269,95,6,0,119,17,31,42,70,83,159,45,76,19,30,287,49,27,291,15,3,4,179,220,324,2,321,381,108,124,160,263,157,129,4,24,59,65,28,3,0,0,1,34,20,68,34,122,122,554,4.54,2.93,2,37,112,68,52,46,37,8,112,0,0,9,99,4,114,4,4,96,4,3,108,108,0,1,0,25,64,81,1,17,30,2,3,6,126,112,14,554,503,51
31,Yucatán,006,Buctzotz,0003,SANTO DOMINGO,0883956,210840,15,165,88,77,34,131,37,99,90,10,37,39,80,43,37,164,1,1,0,161,3,125,5,3,0,0,3,0,0,162,28,9,62,28,2,2,35,2,2,2,35,24,35,28,3,2,0,87,2,1,80,0,0,3,25,72,70,2,67,45,53,86,31,68,31,30,0,1,5,21,3,0,0,0,0,8,6,16,1,36,36,165,4.58,3.84,0,10,32,29,7,12,21,0,36,0,0,0,33,0,22,0,0,22,0,3,36,36,0,0,0,17,8,14,0,3,2,0,0,1,40,37,3,165,151,14
31,Yucatán,006,Buctzotz,0004,"GRAN LUCHA, LA",0883313,211225,15,217,107,110,30,179,46,146,129,25,60,64,104,50,54,208,0,0,0,206,3,178,1,5,1,2,1,1,0,203,40,6,101,28,0,4,34,11,0,0,60,27,51,43,8,4,4,121,8,0,104,0,0,4,53,90,84,1,83,91,41,87,51,93,50,45,0,4,11,32,6,0,0,0,2,15,7,15,10,45,43,209,4.86,3.80,1,7,37,31,12,18,19,2,41,0,0,8,41,1,39,1,1,38,1,1,40,40,0,0,0,6,28,34,5,8,14,2,0,1,43,37,6,209,174,35
31,Yucatán,006,Buctzotz,0010,SAN PEDRO,0884004,211040,18,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,006,Buctzotz,0015,CHAN MOTUL,0883802,211836,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,006,Buctzotz,0036,DZALBAYCHEN,0883438,211404,14,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,006,Buctzotz,0058,X-PALMA,0882940,211542,8,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,006,Buctzotz,0059,"PEDREGAL, EL",0882938,211016,20,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,006,Buctzotz,0065,"CORTIJO, EL",0883626,211009,19,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,006,Buctzotz,0068,SAN ANSELMO,0883716,211609,8,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,006,Buctzotz,0075,SAN DIEGO,0883755,211410,16,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,006,Buctzotz,0080,SAN FRANCISCO,0882926,211516,8,112,62,50,10,101,31,80,68,12,28,30,56,28,28,111,1,1,0,112,0,100,0,1,0,0,0,1,0,111,21,9,50,18,2,0,23,6,6,8,19,14,35,12,7,3,2,61,5,2,55,1,0,4,33,44,63,1,61,82,13,16,41,38,41,33,4,4,4,35,2,0,0,0,1,14,14,8,4,20,20,112,5.60,4.31,0,0,12,14,6,9,7,1,19,0,0,7,20,0,17,0,0,17,0,0,20,20,0,0,0,4,13,12,1,3,1,1,7,1,22,21,1,112,107,5
31,Yucatán,006,Buctzotz,0081,SAN GENARO,0883355,211109,16,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
